Class ID,Preferred Label,Synonyms
http://purl.obolibrary.org/obo/HP_0001033,Facial flushing after alcohol intake,Facial flushing after alcohol intake
http://purl.obolibrary.org/obo/HP_0005498,Midline skin dimples over anterior/posterior fontanelles,
http://purl.obolibrary.org/obo/HP_0025632,Reduced reactive oxygen species production in neutrophils,
http://purl.obolibrary.org/obo/HP_0010212,Flexion contracture of the hallux,Joint contracture of the big toe|Joint contracture of the hallux
http://purl.obolibrary.org/obo/HP_0030951,Skeletal muscle fibrosis,
http://purl.obolibrary.org/obo/HP_0001460,Aplasia/Hypoplasia involving the skeletal musculature,Absent/underdeveloped skeletal muscles|Absent/small skeletal muscles
http://purl.obolibrary.org/obo/HP_0030087,Abnormal serum testosterone level,Abnormal testosterone level
http://purl.obolibrary.org/obo/HP_0031899,Abnormal coagulation factor V activity,Abnormal factor V activity
http://purl.obolibrary.org/obo/HP_0200054,Foot monodactyly,
http://purl.obolibrary.org/obo/HP_0009342,Pseudoepiphysis of the distal phalanx of the 3rd finger,Pseudoepiphysis of the outermost bone of the middle finger
http://purl.obolibrary.org/obo/HP_0005285,Absent nasal bridge,Absent nasal bridge|Missing bridge of nose|Absent bridge of nose|Agenesis of bridge of nose|Missing nasal bridge|Agenesis of nasal bridge
http://purl.obolibrary.org/obo/HP_0007252,HP_0007252,
http://purl.obolibrary.org/obo/HP_0011617,Pulmonary situs ambiguus,
http://purl.obolibrary.org/obo/HP_0000878,11 pairs of ribs,11 pairs of ribs
http://purl.obolibrary.org/obo/HP_0410211,Abnormal blood gas level in cord blood,
http://purl.obolibrary.org/obo/HP_0030524,obsolete Peripheral visual field constriction with 30-39 degrees central field preserved,
http://purl.obolibrary.org/obo/HP_0006016,Delayed phalangeal epiphyseal ossification,Delayed phalangeal epiphyseal bone maturation|Delayed bone maturation of end part of digital bone
http://purl.obolibrary.org/obo/HP_0005758,Basilar impression,
http://purl.obolibrary.org/obo/HP_0003123,HP_0003123,
http://purl.obolibrary.org/obo/HP_0004935,Pulmonary artery atresia,Pulmonary atresia
http://purl.obolibrary.org/obo/HP_0005080,HP_0005080,
http://purl.obolibrary.org/obo/HP_0008039,Subepithelial corneal opacities,
http://purl.obolibrary.org/obo/HP_0006892,Frontotemporal cerebral atrophy,"Cerebral atrophy, frontotemporal"
http://purl.obolibrary.org/obo/HP_0031402,Reduced antigen-specific T cell proliferation,Impaired cellular adaptive immune response|Antigen-specific T cell proliferation defect|Impaired activated T cell proliferation|Impaired Ag-specific T cell proliferation
http://purl.obolibrary.org/obo/HP_0002900,Hypokalemia,Low blood potassium levels
http://purl.obolibrary.org/obo/HP_0002809,HP_0002809,
http://purl.obolibrary.org/obo/HP_0011412,Ventouse delivery,Vacuum-assisted vaginal delivery|Vacuum extraction
http://purl.obolibrary.org/obo/HP_0009006,HP_0009006,
http://purl.obolibrary.org/obo/HP_0031142,Abnormal hepatic echogenicity,
http://purl.obolibrary.org/obo/HP_0000673,HP_0000673,
http://purl.obolibrary.org/obo/HP_0032054,Focal cortical dysplasia type III,
http://purl.obolibrary.org/obo/HP_0012002,Experiential auras,
http://purl.obolibrary.org/obo/HP_0009378,Triangular shaped phalanges of the 5th finger,Triangular shaped little finger bones|Triangular shaped pinky finger bones|Triangular shaped pinkie finger bones
http://purl.obolibrary.org/obo/HP_0006465,Periosteal thickening of long tubular bones,
http://purl.obolibrary.org/obo/HP_0410247,Increased anti-animal dander IgE antibody level,Increased level of anti-dander IgE antibody
http://purl.obolibrary.org/obo/HP_0100607,Dysmenorrhea,Painful menstruation
http://purl.obolibrary.org/obo/HP_0032481,Abnormal pituitary glycoprotein hormone alpha subunit level,
http://purl.obolibrary.org/obo/HP_0500149,Hyperglutamatemia,Increased blood glutamate concentration|High blood glutamate levels
http://purl.obolibrary.org/obo/HP_0007216,HP_0007216,
http://purl.obolibrary.org/obo/HP_0003159,Hyperoxaluria,Increased level of oxalate in urine|High urine oxalate levels
http://purl.obolibrary.org/obo/HP_0025195,Central diaphragmatic hernia,Central hernia
http://purl.obolibrary.org/obo/HP_0007885,Slowed horizontal saccades,
http://purl.obolibrary.org/obo/HP_0008209,Premature ovarian insufficiency,Early menopause|Premature menopause|Menopause praecox|Premature ovarian failure|Primary ovarian insufficiency|Climacterium praecox|Hypergonadotropic amenorrhea
http://purl.obolibrary.org/obo/HP_0001193,Ulnar deviation of the hand or of fingers of the hand,
http://purl.obolibrary.org/obo/HP_0006053,HP_0006053,
http://purl.obolibrary.org/obo/HP_0010418,Patchy sclerosis of the distal phalanx of the 2nd toe,Uneven increase in bone density in the outermost bone of the 2nd toe
http://purl.obolibrary.org/obo/HP_0003160,Abnormal isoelectric focusing of serum transferrin,Abnormal isoelectric focusing of serum transferrin|Abnormal transferrin isoelectric focusing
http://purl.obolibrary.org/obo/HP_0004972,Elevated mean arterial pressure,
http://purl.obolibrary.org/obo/HP_0100411,Complete duplication of the middle phalanx of the 4th toe,Complete duplication of the middle phalanx of the fourth toe|Complete duplication of the middle bone of the 4th toe
http://purl.obolibrary.org/obo/HP_0001666,HP_0001666,
http://purl.obolibrary.org/obo/HP_0100783,Breast aplasia,Congenital absence of breast|Absent breast|Mammary gland aplasia
http://purl.obolibrary.org/obo/HP_0004523,Long eyebrows,Increased transverse length of eyebrow|Elongated eyebrow|Increased horizontal length of eyebrow|Long eyebrows
http://purl.obolibrary.org/obo/HP_0031747,Superior rectus muscle underaction,
http://purl.obolibrary.org/obo/HP_0009548,Bullet-shaped phalanges of the 2nd finger,Bullet-shaped index finger bones
http://purl.obolibrary.org/obo/HP_0025240,Preretinal hemorrhage,Preretinal haemorrhage|Preretinal heme
http://purl.obolibrary.org/obo/HP_0006313,Widely spaced primary teeth,Widely spaced baby teeth|Generalized spacing of primary teeth|Wide gaps between primary teeth|Widely spaced milk teeth|Widely spaced deciduous teeth|Wide gaps between baby teeth
http://purl.obolibrary.org/obo/HP_0040090,Abnormality of the tympanic membrane,Abnormality of the eardrum
http://purl.obolibrary.org/obo/HP_0003329,Hair shafts flattened at irregular intervals and twisted through 180 degrees about their axes,
http://purl.obolibrary.org/obo/HP_0009343,Small epiphysis of the distal phalanx of the 3rd finger,Small end part of the outermost long bone of the middle finger
http://purl.obolibrary.org/obo/HP_0002373,Febrile seizures,"Febrile convulsions|Seizures, generalized, associated with fever|Fever induced seizures|Seizures, febrile, in early childhood"
http://purl.obolibrary.org/obo/HP_0005286,HP_0005286,
http://purl.obolibrary.org/obo/HP_0007253,HP_0007253,
http://purl.obolibrary.org/obo/HP_0011618,Pulmonary situs ambiguus with bilateral morphologic right lungs,
http://purl.obolibrary.org/obo/HP_3000076,Abnormality of lingual tonsil,
http://purl.obolibrary.org/obo/HP_0002051,HP_0002051,
http://purl.obolibrary.org/obo/HP_0005759,Small flat posterior fossa,Small and flat posterior skull bones|Small and flat posterior fossa of skull
http://purl.obolibrary.org/obo/HP_0004936,Venous thrombosis,Blood clot in vein
http://purl.obolibrary.org/obo/HP_0000879,Short sternum,Short sternum|Hypoplastic sternum
http://purl.obolibrary.org/obo/HP_0031135,Triggered by physical trauma,Physical trauma triggered symptoms
http://purl.obolibrary.org/obo/HP_0012208,Nonmotile sperm,
http://purl.obolibrary.org/obo/HP_0005723,Shoe-shaped sella turcica,
http://purl.obolibrary.org/obo/HP_0009603,Deviation of the thumb,Deviated thumb|Displacement of the thumb|Abnormal thumb placement
http://purl.obolibrary.org/obo/HP_0025598,Inferior oblique muscle weakness,Inferior oblique palsy
http://purl.obolibrary.org/obo/HP_0008592,HP_0008592,
http://purl.obolibrary.org/obo/HP_0007513,Generalized hypopigmentation,Pale pigmentation|Fair skin
http://purl.obolibrary.org/obo/HP_0200075,HP_0200075,
http://purl.obolibrary.org/obo/HP_0002592,Gastric ulcer,Stomach ulcer
http://purl.obolibrary.org/obo/HP_0007597,Congenital palmoplantar keratodermia,
http://purl.obolibrary.org/obo/HP_0040295,Duplication of the upper lip,Double upper lip
http://purl.obolibrary.org/obo/HP_0006518,Pulmonary venous occlusion,Pulmonary venous stenosis|Pulmonary venous occlusion|Pulmonary venoocclusive disease
http://purl.obolibrary.org/obo/HP_0000430,Underdeveloped nasal alae,"Hypoplastic nares|Thin hypoplastic alae nasi|Hypoplastic alae nasae|Hypoplastic alar nasae|Small nasal alae|Hypoplastic nostrils|Ala nasi, underdeveloped|Underdeveloped tissue around nostril|Hypoplastic alar cartilage|Hypoplastic nasal alae|Hypoplastic alae nasi|Alar cartilage hypoplasia|Nasal cartilage hypoplasia|Decreased size of nasal alae|Hypoplastic nasal wings"
http://purl.obolibrary.org/obo/HP_0025425,Laryngospasm,
http://purl.obolibrary.org/obo/HP_0100370,Aplasia/Hypoplasia of the distal phalanx of the 4th toe,Absent/underdeveloped outermost bone of 4th toe|Absent/small outermost bone of 4th toe
http://purl.obolibrary.org/obo/HP_0003977,Deformed radius,
http://purl.obolibrary.org/obo/HP_0009135,HP_0009135,
http://purl.obolibrary.org/obo/HP_0012580,Calcium phosphate nephrolithiasis,Ca phosphate nephrolithiasis|Ca2+ phosphate urolithiasis|Ca2+ phosphate nephrolitiasis|Ca phosphate urolithiasis|Calcium phosphate urolithiasis
http://purl.obolibrary.org/obo/HP_0005078,HP_0005078,
http://purl.obolibrary.org/obo/HP_0012489,Suprasellar arachnoid cyst,
http://purl.obolibrary.org/obo/HP_0002165,Pterygium of nails,
http://purl.obolibrary.org/obo/HP_0011344,Severe global developmental delay,"Global developmental delay, severe|Severe psychomotor retardation"
http://purl.obolibrary.org/obo/HP_0410004,obsolete Cleft secondary palate,
http://purl.obolibrary.org/obo/HP_3000045,Abnormality of genioglossus muscle,
http://purl.obolibrary.org/obo/HP_0004728,HP_0004728,
http://purl.obolibrary.org/obo/HP_0003772,HP_0003772,
http://purl.obolibrary.org/obo/HP_0011205,EEG with intermittent slow activity,
http://purl.obolibrary.org/obo/HP_0001630,HP_0001630,
http://purl.obolibrary.org/obo/HP_0000466,Limited neck range of motion,Limited cervical range of motion|Limited neck range of motion
http://purl.obolibrary.org/obo/HP_0010881,Abnormality of the umbilical cord,Umbilical cord issue
http://purl.obolibrary.org/obo/HP_0031711,Asymmetric abdominal aortic aneurysm,
http://purl.obolibrary.org/obo/HP_0001378,HP_0001378,
http://purl.obolibrary.org/obo/HP_0005455,HP_0005455,
http://purl.obolibrary.org/obo/HP_0008348,Decreased circulating IgG2 level,Reduced IgG2 levels|Immunoglobulin IgG2 deficiency
http://purl.obolibrary.org/obo/HP_0006258,HP_0006258,
http://purl.obolibrary.org/obo/HP_0012544,Elevated aldolase level,
http://purl.obolibrary.org/obo/HP_0002220,Melanin pigment aggregation in hair shafts,
http://purl.obolibrary.org/obo/HP_0009991,Complete duplication of the distal phalanx of the 5th finger,Complete duplication of the outermost little finger bone|Complete duplication of the outermost pinky finger bone|Complete duplication of the outermost pinkie finger bone
http://purl.obolibrary.org/obo/HP_0005928,Synostosis involving the fibula,Bone fusion involving the calf bones
http://purl.obolibrary.org/obo/HP_0002129,HP_0002129,
http://purl.obolibrary.org/obo/HP_0000903,HP_0000903,
http://purl.obolibrary.org/obo/HP_0001225,Wrist swelling,Wrist swelling
http://purl.obolibrary.org/obo/HP_0007184,HP_0007184,
http://purl.obolibrary.org/obo/HP_0011549,Univentricular heart with absent left sided atrioventricular connection,
http://purl.obolibrary.org/obo/HP_0500065,Retinopathy of prematurity prethreshold,ROP prethreshold
http://purl.obolibrary.org/obo/HP_0100503,Low levels of vitamin B1,Reduced blood thiamine level|Vitamin B1 deficiency
http://purl.obolibrary.org/obo/HP_0005654,HP_0005654,
http://purl.obolibrary.org/obo/HP_0001597,Abnormality of the nail,Abnormality of the nail|Nail disease
http://purl.obolibrary.org/obo/HP_0031243,Decreased VLDL cholesterol concentration,Decreased circulating very-low-density lipoprotein levels
http://purl.obolibrary.org/obo/HP_0007621,Telangiectasia of extensor surfaces,
http://purl.obolibrary.org/obo/HP_0009711,Retinal capillary hemangioma,Retinal hemangioblastoma
http://purl.obolibrary.org/obo/HP_0002741,Recurrent Serratia marcescens infections,
http://purl.obolibrary.org/obo/HP_0012076,Borderline personality disorder,BPD
http://purl.obolibrary.org/obo/HP_0030913,Exaggerated rugosity of the labia majora,Scrotum-like labia majora
http://purl.obolibrary.org/obo/HP_0010798,Lip freckle,Lip freckle|Labial lentigo|Ephelis of lip|Lip lentigo
http://purl.obolibrary.org/obo/HP_0030049,Brain abscess,Brain abscess
http://purl.obolibrary.org/obo/HP_0005515,HP_0005515,
http://purl.obolibrary.org/obo/HP_0030104,Abnormal muscle fiber gamma sarcoglycan,
http://purl.obolibrary.org/obo/HP_0010959,Congenital cystic adenomatoid malformation of the lung,Congenital cystic disease of the lung|CCAM|Cystic adenomatoid lung disease
http://purl.obolibrary.org/obo/HP_0012749,Focal T2 hypointense brainstem lesion,
http://purl.obolibrary.org/obo/HP_0010790,Hyoplasia of the Leydig cells,
http://purl.obolibrary.org/obo/HP_0008384,HP_0008384,
http://purl.obolibrary.org/obo/HP_0032479,Preimplantation lethality,Preimplantation embryonic lethality
http://purl.obolibrary.org/obo/HP_0031656,Systolic anterior motion of the mitral valve,
http://purl.obolibrary.org/obo/HP_0000198,Absence of Stensen duct,Failure of development of stensen duct|Missing parotid duct|Missing stensen duct|Failure of development of parotid duct|Absent stensen duct|Absence of parotid duct|Agenesis of stensen duct|Agenesis of parotid duct
http://purl.obolibrary.org/obo/HP_0006854,HP_0006854,
http://purl.obolibrary.org/obo/HP_0011380,Morphological abnormality of the semicircular canal,
http://purl.obolibrary.org/obo/HP_0002797,Osteolysis,Increased bone resorption|Osteolytic defects of bones|Breakdown of bone
http://purl.obolibrary.org/obo/HP_0032443,Past medical history,
http://purl.obolibrary.org/obo/HP_0011289,EEG with temporal sharp slow waves,
http://purl.obolibrary.org/obo/HP_0003548,Subsarcolemmal accumulations of abnormally shaped mitochondria,
http://purl.obolibrary.org/obo/HP_0030949,Glomerular deposits,
http://purl.obolibrary.org/obo/HP_0006594,HP_0006594,
http://purl.obolibrary.org/obo/HP_0007605,Excessive wrinkling of palmar skin,"Redundant, wrinkled skin of palms"
http://purl.obolibrary.org/obo/HP_0000635,Blue irides,Blue eyes
http://purl.obolibrary.org/obo/HP_0012131,Abnormal number of erythroid precursors,
http://purl.obolibrary.org/obo/HP_0008104,HP_0008104,
http://purl.obolibrary.org/obo/HP_0009916,Anisocoria,Unequal pupil dilatation|Unequal pupil size|Asymmetric pupil sizes|Asymmetry of the pupils
http://purl.obolibrary.org/obo/HP_0004047,Wide ulnar metaphysis,Broad ulnar metaphysis
http://purl.obolibrary.org/obo/HP_0005859,HP_0005859,
http://purl.obolibrary.org/obo/HP_0040031,Chorioretinal hyperpigmentation,
http://purl.obolibrary.org/obo/HP_0010385,Bullet-shaped 5th toe phalanx,Bullet-shaped phalanges of the 5th toe|Bullet-shaped bones of the pinkie toe|Bullet-shaped bones of the little toe|Bullet-shaped bones of the pinky toe
http://purl.obolibrary.org/obo/HP_0007780,Cortical pulverulent cataract,"Cataracts, cortical pulverulent"
http://purl.obolibrary.org/obo/HP_0011136,Aplasia of the sweat glands,Lack of sweat glands|Absent sweat glands
http://purl.obolibrary.org/obo/HP_0005690,HP_0005690,
http://purl.obolibrary.org/obo/HP_0012300,Ureteral agenesis,
